order_id,customer_id,order_date,amount,currency,status,device,country
3807,C100,2022-05-01,-61.9381285089849,usd,refunded,desktop,usa
3808,C100,2023/10/08,-9.5776495166538,usd,Completed,mobile,US
3809,C_100,17/11/2022,332.79195590276845,USD,completed,mobile,UK
3810,C_100,2023/01/07,184.66952171021836,USD,completed,mobile,US
3811,,2022/08/06,188.64962913204437,usd,refunded,desktop,US
3812,C_100,2022-05-14,-12.309838930115232,USD,completed,mobile,usa
3813,,12/01/2022,-224.94268337348592,USD,Completed,mobile,US
3814,C_100,2023/06/28,-139.43265905478714,USD,completed,mobile,US
3815,C_100,2022/01/06,329.6438188364486,USD,completed,mobile,US
3816,C100,03/06/2022,-117.50760908217903,USD,completed,mobile,UK
3817,C100,2022-02-12,-54.587752156381455,usd,refunded,desktop,UK
3818,C100,17/04/2023,-103.06088105410178,USD,refunded,desktop,usa
3819,,2023-11-24,-64.43007746913317,usd,refunded,mobile,UK
3820,C100,30/09/2023,82.88835494950015,USD,refunded,mobile,US
3821,C_100,2023/02/24,-342.4389210526689,USD,Completed,desktop,US
3822,C100,2023-09-29,37.62291797044886,USD,refunded,desktop,UK
3823,C_100,25/07/2023,38.74391047261806,USD,refunded,desktop,US
3824,C_100,14/08/2022,-50.11438325591584,USD,Completed,mobile,usa
3825,C100,2023-06-07,115.5347549225469,USD,Completed,mobile,US
3826,C_100,2022-05-16,7.114312716087076,usd,completed,mobile,US
3827,C100,2022-11-02,-36.50810238341548,usd,Completed,desktop,UK
3828,C_100,2022-05-16,-30.239153626780695,usd,Completed,mobile,usa
3829,C100,2023-02-08,-112.98493942078103,usd,Completed,mobile,usa
3830,C_100,2022/06/18,-307.4753429242569,USD,refunded,mobile,US
3831,,26/12/2022,217.71529673770505,usd,refunded,mobile,UK
3832,C100,01/03/2022,606.5378581863083,USD,refunded,mobile,UK
3833,,2022/08/06,27.56032404025564,usd,completed,mobile,US
3834,C_100,2022-12-03,-37.70736042780251,usd,Completed,desktop,UK
3835,C100,2023/04/18,209.80702014393273,usd,refunded,desktop,usa
3836,C_100,26/08/2022,111.45464471197424,USD,completed,mobile,UK
3837,,2023-02-12,-195.19516810868927,USD,Completed,desktop,usa
3838,C_100,13/06/2023,492.4978088875614,usd,completed,mobile,usa
3839,,2022-04-14,628.1179200259392,USD,refunded,desktop,UK
3840,,2022-04-18,176.12820600767648,USD,completed,mobile,usa
3841,C100,2023-09-26,409.220657628339,usd,completed,mobile,UK
3842,C100,02/09/2023,155.78108269052922,usd,completed,mobile,UK
3843,C100,2023/01/17,209.68359685918162,usd,refunded,desktop,usa
3844,C100,2022/03/02,23.027036420208844,USD,completed,mobile,UK
3845,C_100,2022-04-10,-386.97301340129957,USD,Completed,mobile,UK
3846,,04/04/2023,160.09377660811418,USD,refunded,mobile,US
3847,C100,2022-11-27,-20.39410550393903,USD,Completed,desktop,US
3848,,28/09/2023,-203.35639885884183,usd,refunded,mobile,usa
3849,C100,2022/04/27,227.53766633521653,usd,completed,desktop,usa
3850,C100,2023/07/16,-101.16500933636752,USD,refunded,desktop,usa
3851,C100,2023-01-21,-135.78678259371472,usd,completed,mobile,US
3852,,2023-01-05,-81.71525404473459,USD,completed,mobile,US
3853,,2022-12-11,325.33687275819403,usd,refunded,mobile,US
3854,C100,2022/01/12,-247.26578157813796,usd,Completed,desktop,usa
3855,C_100,10/06/2023,-241.69556192404386,usd,refunded,mobile,UK
3856,C100,2022-05-14,-42.54716209992382,USD,refunded,mobile,US
3857,C_100,2022/09/04,-339.2908022225553,USD,Completed,desktop,usa
3858,C100,2023/01/20,71.99998997172045,USD,refunded,mobile,usa
3859,,2023/08/24,39.53244046594644,usd,completed,mobile,UK
3860,C100,2022-03-03,-67.93835871067957,usd,completed,desktop,usa
3861,C_100,2022-06-03,-141.83917652666005,usd,refunded,desktop,UK
3862,C_100,2023-02-08,56.07645481065505,usd,completed,desktop,US
3863,,2023-06-03,93.187144740013,usd,completed,desktop,UK
3864,C_100,2022/12/26,-255.8293242923933,usd,completed,mobile,UK
3865,C_100,2022/09/16,200.49747646313088,USD,completed,desktop,usa
3866,C100,2022/11/07,-6.388902302592651,USD,refunded,desktop,usa
3867,,2022/06/15,-362.77672812629055,USD,completed,mobile,usa
3868,,2022-05-21,303.6856703578144,usd,completed,desktop,US
3869,,2023/10/23,-95.03318050234093,USD,Completed,mobile,US
3870,C_100,18/09/2023,-184.92901871628268,USD,refunded,mobile,UK
3871,,2023-08-17,49.889201829858585,usd,refunded,mobile,US
3872,C_100,2023/11/15,77.80085770342576,USD,completed,desktop,UK
3873,,04/06/2023,331.70053419209916,usd,Completed,desktop,US
3874,,2022/11/27,-249.6406172941933,usd,completed,desktop,US
3875,,2023-01-20,-265.59732580552947,usd,completed,mobile,US
3876,C_100,2022/12/31,-245.8528653449191,usd,Completed,mobile,UK
3877,,2022/02/28,129.1896270332961,USD,completed,desktop,US
3878,C100,22/08/2023,-126.58664091546052,USD,Completed,mobile,UK
3879,C_100,15/01/2023,-300.01399188180557,USD,refunded,desktop,UK
3880,C_100,15/04/2023,0.10403555381777672,usd,completed,mobile,UK
3881,,2023/01/22,36.607954264443975,USD,Completed,mobile,usa
3882,C100,2022/07/12,34.37793791926467,usd,Completed,desktop,US
3883,,2022-12-28,100.29127619213025,USD,completed,mobile,UK
3884,C100,2023/05/10,130.13906581290732,USD,Completed,mobile,US
3885,C100,2023/07/01,-247.85980999802666,USD,refunded,desktop,usa
3886,C100,2022/10/26,-246.5642532033648,usd,refunded,desktop,UK
3887,,18/02/2023,24.0087657660233,usd,refunded,mobile,US
3888,C_100,08/04/2022,-174.18740106964842,USD,Completed,mobile,US
3889,C100,06/11/2022,-59.16832547466618,usd,completed,desktop,UK
3890,C_100,2023/03/18,-313.89274937658325,usd,refunded,mobile,usa
3891,C_100,2023-04-24,96.73257423637784,usd,refunded,desktop,US
3892,,11/03/2022,-102.27818363863615,USD,refunded,desktop,usa
3893,,2022/11/01,-403.5532892856577,USD,completed,desktop,usa
3894,C_100,2022/04/24,-10.803824758936525,usd,completed,desktop,UK
3895,C_100,19/04/2022,-156.4756406051346,usd,refunded,mobile,usa
3896,,2022/08/13,136.7157740318413,usd,refunded,desktop,US
3897,,2022/10/10,19.097576097146057,USD,completed,desktop,usa
3898,,20/10/2022,-130.41076557013864,usd,Completed,mobile,US
3899,C_100,05/11/2022,77.71493607955566,usd,completed,desktop,usa
3900,C_100,2022/06/05,-7.298311187596627,USD,refunded,mobile,usa
3901,C100,2022-01-17,-207.06241354712765,usd,Completed,desktop,US
3902,C100,2022-09-18,108.80020885523774,usd,Completed,desktop,usa
3903,,2022-09-25,-75.71518866083994,USD,refunded,desktop,US
3904,C100,2022/11/19,-337.4718241548144,USD,Completed,desktop,usa
3905,C_100,2023-04-20,-106.79046318269725,usd,Completed,desktop,UK
3906,C100,2023-09-23,363.8492065910915,USD,refunded,desktop,UK
3907,C100,2022-10-23,-282.79097244413225,usd,Completed,mobile,UK
3908,C_100,10/02/2022,-247.96752636368234,USD,refunded,desktop,usa
3909,,2022/04/04,106.22915872249676,usd,refunded,mobile,usa
3910,C_100,2023-02-22,-220.6561280304759,usd,Completed,desktop,usa
3911,,2023-04-05,-141.34042751214352,USD,completed,mobile,US
3912,,2022-06-11,-5.426818054988291,USD,refunded,mobile,usa
3913,C_100,11/10/2022,-27.288708104396463,USD,Completed,desktop,usa
3914,,06/08/2023,-81.75393121982037,usd,completed,desktop,US
3915,,2023/02/05,-128.5260492384671,usd,completed,desktop,UK
3916,C100,2022-05-27,-206.17857934780034,usd,completed,mobile,US
3917,,2023-01-11,-142.52902494780807,usd,refunded,desktop,usa
3918,C100,2023-01-20,318.8034294942037,USD,refunded,mobile,UK
3919,C_100,2022/02/02,14.800487594706544,usd,refunded,desktop,UK
3920,C100,2022-05-05,-79.4270058810553,USD,Completed,desktop,usa
3921,C100,2022/09/22,212.64000320648105,usd,completed,mobile,US
3922,C_100,2022-10-07,26.96624313986144,USD,refunded,desktop,UK
3923,,2022/11/24,-19.89081466577962,usd,completed,mobile,US
3924,C100,2023/11/13,-94.98058058533009,USD,completed,desktop,US
3925,,2022/10/06,158.1007391090911,USD,refunded,desktop,usa
3926,C100,12/07/2022,129.72524165737912,USD,completed,mobile,US
3927,,25/05/2023,-82.56607247862053,USD,completed,mobile,UK
3928,C100,2023-05-05,-5.101982457707865,usd,completed,desktop,UK
3929,C_100,12/05/2022,22.61286642116895,usd,refunded,mobile,UK
3930,C_100,2023/11/08,-37.71235240247161,USD,refunded,desktop,US
3931,C100,01/01/2023,-93.4039317835585,USD,Completed,mobile,UK
3932,,2023-06-04,-260.96667687591247,USD,Completed,desktop,US
3933,C100,2023-05-07,-56.34029766643657,USD,Completed,desktop,UK
3934,C100,21/02/2023,59.04084243531683,USD,completed,mobile,usa
3935,,2022/01/09,-186.096977856517,USD,refunded,desktop,US
3936,C100,03/04/2023,-9.290261171295677,USD,completed,desktop,UK
3937,C100,19/07/2023,-79.97554179832679,usd,refunded,desktop,UK
3938,C_100,2022-12-14,483.82138796407446,USD,completed,desktop,US
3939,,2022/08/31,207.9463967735713,usd,refunded,mobile,usa
3940,C100,2022/07/29,186.2232398417049,USD,refunded,mobile,UK
3941,C100,10/03/2022,244.51282660687747,USD,completed,mobile,usa
3942,,2022-09-28,-164.49753200121427,USD,refunded,desktop,UK
3943,,2022-10-15,-73.1658440988117,USD,Completed,desktop,usa
3944,,06/03/2023,52.197523484887355,USD,refunded,desktop,usa
3945,C_100,2023-09-05,-212.1874845675419,usd,Completed,desktop,US
3946,C_100,2023-08-12,79.13741440039573,usd,Completed,mobile,US
3947,,21/03/2022,227.41101220250673,usd,Completed,mobile,UK
3948,C100,2022-07-17,152.82299355778224,USD,Completed,desktop,UK
3949,,2022-09-17,422.97777121939373,USD,completed,desktop,UK
3950,,02/04/2022,43.537746622126726,usd,Completed,desktop,UK
3951,C_100,2022-03-03,-40.103918629763726,usd,completed,desktop,US
3952,C100,24/01/2022,-266.4321881945805,USD,refunded,desktop,US
3953,C_100,16/04/2023,-105.39851021451025,USD,completed,mobile,usa
3954,C100,23/05/2023,-36.717364611252975,USD,refunded,mobile,usa
3955,C100,08/11/2022,-4.603648830985166,USD,completed,desktop,usa
3956,C_100,15/02/2022,189.03424027284672,usd,Completed,mobile,usa
3957,C100,2022-07-02,59.243634376903934,usd,completed,desktop,US
3958,,2023-02-03,226.18980797036738,usd,Completed,mobile,usa
3959,,23/04/2022,152.16932532383566,usd,completed,mobile,UK
3960,C_100,2023-07-14,-170.18157905298358,usd,completed,mobile,UK
3961,C100,2023/11/02,114.45490537454752,usd,Completed,desktop,UK
3962,C_100,20/03/2022,-43.33826380145494,usd,Completed,mobile,usa
3963,C_100,2022/11/02,-399.8779935176057,usd,completed,desktop,usa
3964,C100,18/09/2023,-389.453177498756,USD,completed,desktop,US
3965,C100,2022-04-12,-26.32718821834284,USD,refunded,mobile,US
3966,C_100,29/06/2022,-182.78890379013023,usd,Completed,mobile,usa
3967,C_100,2022-06-19,-193.5451224185251,usd,completed,mobile,usa
3968,C_100,2022-10-03,-158.46525465626084,usd,refunded,desktop,UK
3969,,2022-11-08,-89.5821711403014,usd,completed,mobile,US
3970,C100,2023/04/30,45.2432570941796,USD,refunded,desktop,UK
3971,C_100,27/06/2023,37.07253156482878,USD,Completed,desktop,US
3972,C_100,2023/03/21,52.505723004631236,USD,Completed,desktop,UK
3973,C_100,2023/11/23,26.043421327546113,USD,Completed,desktop,UK
3974,,26/08/2023,104.97647824098371,usd,Completed,mobile,US
3975,C_100,04/05/2023,124.88525271221789,usd,Completed,desktop,UK
3976,,2023-07-15,68.91468367888919,USD,Completed,mobile,US
3977,C100,2023/03/01,-182.5246200880041,usd,completed,desktop,usa
3978,C_100,10/10/2023,-285.4491916689916,USD,Completed,mobile,UK
3979,,15/01/2023,184.82501173885768,usd,completed,mobile,UK
3980,,2023-10-09,141.7737035188665,usd,refunded,desktop,US
3981,C100,2023-10-23,-79.91657132143104,USD,Completed,desktop,UK
3982,C_100,2022/06/11,395.0940508636191,USD,refunded,mobile,US
3983,,03/11/2022,255.13706079387455,usd,refunded,desktop,usa
3984,C_100,13/09/2022,-231.4956123350026,USD,refunded,mobile,UK
3985,C_100,06/05/2023,-78.60785902114215,USD,Completed,mobile,usa
3986,C_100,2022-07-08,28.652598358112343,USD,completed,mobile,UK
3987,C100,2023/02/18,23.217984608747987,usd,completed,mobile,usa
3988,C100,2022/09/25,231.15596788499778,USD,completed,mobile,usa
3989,C100,2022-05-10,-98.01370479450398,usd,completed,mobile,US
3990,,2023-03-23,259.158922331688,usd,Completed,mobile,US
3991,,31/05/2022,-238.75157085837353,usd,refunded,desktop,usa
3992,C_100,2023/05/15,-79.08446020155651,USD,Completed,desktop,UK
3993,,2022-06-23,-450.67705796078565,USD,completed,desktop,US
3994,C_100,2023/06/14,-123.3039453305141,USD,Completed,mobile,UK
3995,C_100,2022/08/02,-33.43409816698839,USD,Completed,mobile,usa
3996,C100,2023-03-20,340.8682567588566,usd,refunded,mobile,US
3997,C100,2023/08/31,7.298096592241719,usd,refunded,mobile,UK
3998,,12/05/2022,169.56271707491345,usd,refunded,mobile,usa
3999,C_100,2022-10-10,-54.30457473671482,USD,refunded,desktop,usa
4000,C100,2023-07-10,-12.70617880726702,USD,completed,mobile,usa
4001,C_100,19/08/2023,86.00314481028339,usd,completed,mobile,US
4002,,2022/07/02,-153.13299342260996,USD,refunded,mobile,US
4003,C_100,07/05/2023,-63.37369069461827,usd,refunded,desktop,UK
4004,C_100,02/12/2022,169.40014153668926,USD,completed,desktop,US
4005,C100,2022-01-24,-140.01768074216378,USD,Completed,mobile,UK
4006,,26/08/2022,44.34510031575395,USD,refunded,mobile,usa
4007,,21/02/2022,142.48695711373188,USD,refunded,desktop,usa
4008,,2023/03/07,-339.03650020356633,usd,refunded,mobile,US
4009,C100,2022-07-03,-147.76594675068924,usd,completed,mobile,usa
4010,C100,2023/04/13,483.4314683761518,USD,Completed,desktop,usa
4011,,19/08/2022,192.32245975785142,usd,Completed,desktop,US
4012,C100,2022/06/19,-179.0016654471013,usd,completed,desktop,UK
4013,C100,2023/08/29,-36.348591841261964,USD,Completed,desktop,US
4014,C100,2023/03/11,100.65880993702542,usd,Completed,desktop,US
4015,C_100,18/07/2022,162.10222192903666,USD,refunded,desktop,US
4016,C_100,2022/06/09,87.59720477556296,USD,completed,mobile,usa
4017,C_100,2023/06/08,51.59665660190475,usd,completed,desktop,UK
4018,C100,2022/07/18,-192.3162977773369,usd,refunded,mobile,US
4019,C_100,2022/08/09,-255.67164656917316,usd,refunded,desktop,UK
4020,C_100,2022-04-21,79.94036506892752,USD,completed,desktop,US
4021,,23/06/2022,-300.4936312904996,USD,Completed,desktop,UK
4022,C100,2022-05-13,-87.46538625773324,usd,completed,desktop,usa
4023,,2022/11/24,-147.83242867822787,usd,completed,mobile,UK
4024,C100,2023-03-24,-268.1673478604188,usd,refunded,desktop,usa
4025,C_100,2023/09/02,81.94408583441837,USD,Completed,desktop,UK
4026,C100,2023-08-09,318.53868990826237,USD,refunded,mobile,US
4027,C_100,2023-09-06,162.11093768156385,usd,refunded,desktop,usa
4028,C_100,2022-03-26,179.55117952580449,USD,refunded,mobile,UK
4029,C_100,2023-07-20,-155.54012161894107,USD,refunded,desktop,US
4030,C_100,15/09/2022,-136.37023972434875,usd,refunded,mobile,usa
4031,C100,06/06/2023,-83.68489194239112,usd,completed,mobile,US
4032,C_100,2023-01-16,200.4071000099492,USD,Completed,mobile,US
4033,C100,2023-10-23,365.71835324932437,usd,Completed,desktop,US
4034,C100,2023/03/04,76.62151215909066,USD,Completed,desktop,US
4035,,2023/06/19,337.034960977242,USD,Completed,mobile,usa
4036,,23/03/2022,-297.7454687571873,usd,refunded,desktop,UK
4037,,24/05/2022,41.7552169187227,USD,completed,mobile,usa
4038,,14/12/2022,66.36941090601255,usd,refunded,mobile,UK
4039,,2023-04-27,-82.43390364534909,usd,Completed,mobile,usa
4040,,2023-01-26,29.653201279596157,USD,refunded,mobile,UK
4041,,25/01/2022,-283.8773902129038,USD,refunded,mobile,US
4042,C100,2022-04-23,-285.0052777166611,USD,completed,mobile,UK
4043,C100,2023-01-09,121.34632551215394,USD,Completed,mobile,UK
4044,,2023/04/28,-28.689929516894853,usd,completed,mobile,UK
4045,,2023-08-11,-193.76647153940485,usd,refunded,mobile,UK
4046,C100,12/12/2022,-286.7981577491457,USD,Completed,desktop,US
4047,,05/07/2022,-303.0779202750479,usd,refunded,mobile,UK
4048,,2023-11-14,22.080581593037724,usd,completed,desktop,UK
4049,C100,2023-09-20,196.61284460727276,USD,Completed,mobile,usa
4050,,2023/04/17,65.57343937848026,USD,completed,mobile,US
4051,C_100,2022-02-14,7.3776477742122735,usd,Completed,mobile,US
4052,C100,11/04/2022,-93.93658556303784,USD,Completed,desktop,US
4053,,2023/10/16,-132.17555169735903,USD,refunded,desktop,UK
4054,C100,2022/06/17,77.24693310039198,usd,Completed,desktop,UK
4055,,26/02/2023,-80.70774404211464,usd,Completed,mobile,UK
4056,C_100,2022-06-04,-50.15102619875654,usd,Completed,desktop,UK
4057,C100,2023-04-13,146.08868749754134,usd,refunded,mobile,US
4058,C100,02/08/2023,-188.86430631865863,usd,refunded,mobile,usa
4059,C_100,2022/10/22,0.6507236241585656,usd,Completed,mobile,UK
4060,C100,2022/06/23,-230.04606960138986,usd,refunded,mobile,usa
4061,,2023-04-23,-9.49390383204457,usd,Completed,mobile,US
4062,C_100,27/11/2022,-195.0157143514132,usd,completed,mobile,usa
4063,,2022/02/05,-136.557202551715,USD,completed,desktop,UK
4064,C100,28/08/2022,78.01490406930527,USD,refunded,desktop,US
4065,,2022/11/08,105.99537413812496,USD,refunded,mobile,US
4066,C_100,2023/07/07,-79.51510166430675,USD,Completed,mobile,UK
4067,C_100,2022/09/21,-117.16021655486331,usd,completed,desktop,UK
4068,C100,2022-03-25,-157.12882752044922,usd,refunded,mobile,usa
4069,,2023-09-17,71.03479218481918,USD,completed,desktop,usa
4070,C100,10/02/2022,231.268128446992,USD,Completed,desktop,US
4071,C_100,2023/03/23,-208.47670688601605,usd,Completed,desktop,US
4072,C_100,2022/07/14,158.99956228963697,USD,refunded,desktop,usa
4073,C100,2022/04/21,26.373640249028007,USD,Completed,desktop,US
4074,,10/07/2022,7.6361722773064935,usd,refunded,desktop,usa
4075,,14/01/2023,-196.851939790091,USD,Completed,mobile,usa
4076,C_100,2022/03/20,144.14302570394122,usd,refunded,mobile,US
4077,,2022-10-13,-168.96624404904523,USD,Completed,mobile,US
4078,C_100,17/04/2022,229.31687630092887,usd,completed,desktop,usa
4079,C100,20/05/2023,3.399158138164229,USD,completed,mobile,UK
4080,,2023-02-05,41.58051463890972,USD,refunded,mobile,US
4081,C100,2023/01/20,-261.56861571977834,USD,refunded,mobile,usa
4082,,2022-09-03,38.076880419241235,USD,completed,desktop,US
4083,,2022-03-14,327.64490163089073,usd,refunded,mobile,UK
4084,,2023-01-22,-64.93042513021291,USD,refunded,desktop,UK
4085,C_100,07/07/2023,152.9187742488209,usd,completed,desktop,US
4086,C_100,2023-05-23,-20.161801339691568,USD,completed,desktop,US
4087,C_100,29/04/2023,-154.51543557791052,usd,Completed,desktop,UK
4088,C_100,2023/07/03,-140.5394639795356,USD,completed,desktop,usa
4089,C_100,2022-03-02,-152.9205027714353,USD,Completed,desktop,UK
4090,,22/01/2022,127.50294831920621,usd,Completed,desktop,US
4091,,2022/03/28,-18.089624198680934,USD,Completed,desktop,UK
4092,,2023/08/20,-137.3749057582422,usd,Completed,mobile,US
4093,C_100,30/08/2022,163.59519768431693,usd,completed,desktop,UK
4094,C100,2023/03/12,-19.40845904389554,USD,completed,mobile,US
4095,C_100,2023/07/09,-120.65008348001794,USD,completed,mobile,UK
4096,,2022/10/31,106.55163040994779,usd,refunded,desktop,usa
4097,C_100,2023-04-07,-3.001899891418849,USD,completed,desktop,UK
4098,C100,2023-07-14,-193.43865375663398,USD,Completed,mobile,UK
4099,C100,30/07/2022,67.2816071169687,USD,Completed,desktop,usa
4100,C100,28/05/2022,-144.87634988974415,USD,completed,mobile,usa
4101,C100,2022-06-24,-143.77101579611704,usd,completed,mobile,UK
4102,C_100,2023-05-22,-191.6490094226772,USD,Completed,mobile,usa
4103,C100,2022-04-11,-21.20006773746643,USD,refunded,mobile,usa
4104,C100,2023/04/04,55.85215051441471,USD,refunded,mobile,US
4105,C_100,2023-08-06,-225.77791251908707,usd,Completed,desktop,US
4106,,06/12/2022,3.7281179911648192,USD,refunded,desktop,UK
4107,C100,2023-06-05,191.42356513536154,usd,Completed,desktop,US
4108,,2023/08/17,-246.53373741188864,usd,Completed,mobile,US
4109,C100,01/05/2023,-159.68686020300726,usd,refunded,desktop,UK
4110,C_100,28/06/2022,53.86475110529839,usd,Completed,desktop,usa
4111,,2022-10-27,-170.6026034634538,USD,Completed,mobile,UK
4112,C100,31/10/2022,-113.66131311005559,USD,Completed,mobile,UK
4113,C100,2022/02/05,-181.87019195921212,USD,completed,mobile,UK
4114,C_100,26/03/2023,252.93645887784612,usd,completed,mobile,US
4115,C100,2022-03-03,147.46229764743168,usd,Completed,mobile,US
4116,C100,2022-05-31,-206.49082212513053,USD,Completed,mobile,usa
4117,C_100,2022-10-11,41.6179677551095,usd,Completed,mobile,UK
4118,C100,2023-06-15,-123.7507918676309,USD,Completed,desktop,UK
4119,C100,2023/05/06,277.7406033196406,USD,completed,mobile,UK
4120,C_100,2023-09-04,2.3497468998455613,usd,refunded,mobile,US
4121,C100,2022-04-21,228.3528632639995,USD,completed,mobile,US
4122,C_100,2023-05-26,56.15481243474132,USD,Completed,desktop,US
4123,C100,16/06/2022,-120.65316013754513,usd,refunded,desktop,US
4124,,2023-02-13,-153.2850795215173,usd,Completed,mobile,usa
4125,C100,2023-07-25,-56.29962833298031,usd,refunded,mobile,UK
4126,C_100,2023/09/04,-119.96377874347739,USD,refunded,mobile,US
4127,C100,2022/11/14,-94.46884857123182,usd,refunded,mobile,UK
4128,C_100,23/07/2023,-438.99732308779517,USD,refunded,mobile,usa
4129,,2023/11/15,-96.82684769115643,usd,refunded,mobile,usa
4130,C100,09/10/2022,116.31302790028384,USD,Completed,mobile,usa
4131,C_100,27/08/2022,199.4015539750754,usd,completed,mobile,US
4132,C100,2023-09-21,61.061966556970525,usd,refunded,desktop,US
4133,C100,2022/06/03,-70.02510454124958,usd,refunded,desktop,usa
4134,C_100,25/06/2022,-138.18612477562803,usd,refunded,mobile,UK
4135,C100,2022-04-23,108.85280091233133,usd,refunded,desktop,US
4136,,11/11/2022,48.84071683290031,USD,completed,mobile,UK
4137,C_100,27/11/2023,-77.96864489730389,USD,refunded,mobile,UK
4138,,02/06/2023,-209.86796386387533,usd,refunded,mobile,usa
4139,C_100,2023-05-20,-31.544671830131488,usd,completed,mobile,UK
4140,C_100,2023/08/28,-310.3294255644153,USD,refunded,desktop,US
4141,C100,2023-09-20,5.039565314189062,USD,refunded,desktop,US
4142,C100,2022-03-31,-109.15199654163463,usd,completed,desktop,usa
4143,C100,2023-03-02,-280.35050578152527,USD,completed,mobile,usa
4144,C_100,2023/07/01,16.361078628320623,USD,refunded,mobile,usa
4145,C100,2022/09/05,114.91138578074755,usd,Completed,desktop,UK
4146,C100,20/10/2023,-251.48545976100908,usd,refunded,desktop,US
4147,,2023/11/23,-321.2304008690577,usd,completed,mobile,US
4148,C_100,2023-06-02,-293.06140105208095,USD,refunded,desktop,UK
4149,,2022-10-18,0.5670680106047458,USD,completed,mobile,US
4150,C100,2023-10-14,168.73034739553634,USD,Completed,desktop,usa
4151,,08/01/2022,-165.3076174716537,USD,Completed,mobile,US
4152,,04/06/2022,125.09164560990959,usd,Completed,mobile,UK
4153,C_100,02/09/2022,97.7791921734726,usd,completed,mobile,US
4154,,2022-05-07,335.88097126084216,USD,completed,desktop,US
4155,,2023/08/24,312.4815622996726,usd,completed,mobile,UK
4156,,2022/03/19,89.54816267914049,usd,Completed,desktop,UK
4157,C_100,2022-07-15,-152.17122318965534,usd,refunded,desktop,UK
4158,,2022/01/24,137.80964178544247,USD,refunded,mobile,usa
4159,C100,14/03/2022,125.99820793943906,USD,refunded,mobile,US
4160,C100,26/07/2023,13.01686996355412,USD,refunded,desktop,usa
4161,C_100,08/11/2023,190.12040713885636,USD,Completed,mobile,US
4162,,2023/09/11,-111.7404916318588,USD,refunded,mobile,US
4163,C100,08/04/2023,-85.64501555711567,usd,refunded,desktop,UK
4164,C_100,03/11/2023,-138.16126748872338,usd,completed,desktop,usa
4165,C_100,15/10/2022,23.44297702237762,usd,refunded,mobile,usa
4166,C100,19/02/2022,9.452462209655513,USD,refunded,desktop,usa
4167,C100,2023/05/18,-72.37418739905075,USD,Completed,desktop,UK
4168,,2023/06/10,-292.56409658954726,USD,completed,desktop,UK
4169,,28/11/2023,272.4169054566116,USD,Completed,mobile,US
4170,,12/01/2023,182.4158628501715,USD,Completed,mobile,UK
4171,C_100,2022-04-10,-119.70986166763349,usd,Completed,mobile,usa
4172,,2022/12/15,-179.47798701306374,USD,completed,mobile,UK
4173,C100,2022/04/29,-450.23777496730315,USD,Completed,mobile,usa
4174,C100,2023/08/25,-267.040122264789,USD,refunded,desktop,US
4175,,03/11/2022,30.63058048351917,usd,completed,mobile,usa
4176,C_100,2023-05-11,67.44712685249924,usd,completed,desktop,usa
4177,,2022/10/30,266.9861160160489,USD,Completed,mobile,US
4178,,2022-02-18,-264.2963612996034,USD,refunded,desktop,UK
4179,,2023-04-02,-258.4238535000592,USD,refunded,mobile,UK
4180,C_100,2022-10-12,2.5760271451635552,usd,Completed,desktop,usa
4181,C100,2023-11-06,261.459076683226,USD,completed,desktop,usa
4182,,03/09/2023,-67.12499507352562,usd,Completed,desktop,UK
4183,,2022-06-16,280.53080773954173,usd,refunded,mobile,usa
4184,,06/12/2022,161.71628684687167,usd,Completed,desktop,usa
4185,C100,31/08/2023,-33.190054354967366,usd,completed,mobile,UK
4186,C_100,2022/12/09,58.40010914436438,USD,refunded,desktop,UK
4187,C100,2023-08-31,-187.06834738463013,usd,completed,mobile,UK
4188,,2022/02/09,-138.01273942500862,usd,completed,mobile,usa
4189,C_100,2022-01-28,-190.1643620879374,usd,refunded,desktop,UK
4190,C100,09/09/2023,401.971133923078,USD,completed,mobile,usa
4191,,01/11/2022,-77.2746246064852,USD,refunded,desktop,usa
4192,C_100,2022-09-11,81.64814093511669,usd,Completed,desktop,usa
4193,C100,2023/07/14,187.51576325157552,USD,refunded,mobile,US
4194,,27/02/2022,186.84922055108487,USD,refunded,mobile,US
4195,,2023/08/23,32.29125273950983,USD,completed,mobile,US
4196,C100,19/02/2022,195.95501655049793,usd,completed,mobile,UK
4197,,2023-08-13,-8.220713668169907,usd,refunded,mobile,UK
4198,C_100,25/12/2022,-92.37118745830836,usd,completed,mobile,US
4199,C_100,2023/10/23,-343.87200709242126,usd,completed,desktop,usa
4200,C100,2023/11/13,-165.1249506812409,USD,completed,desktop,usa
4201,C100,2023-08-29,7.787429149118973,usd,completed,desktop,US
4202,C_100,2022-01-16,-112.53023005123033,USD,completed,desktop,UK
4203,C_100,2022-08-27,-211.57795035950375,USD,Completed,mobile,US
4204,C_100,2023-01-10,-38.90608914806873,USD,completed,desktop,UK
4205,C_100,11/01/2023,135.69062952682444,USD,Completed,desktop,UK
4206,C_100,2022/05/25,122.64823964096966,USD,refunded,desktop,UK
4207,,2023/08/12,-110.58338774841113,usd,Completed,desktop,usa
4208,,2023/04/12,-121.72404869975762,USD,completed,mobile,UK
4209,C100,2023/01/25,132.67648507232005,usd,refunded,mobile,usa
4210,C100,2022-06-30,113.20841302614744,usd,Completed,mobile,US
