session_id,customer_id,event,timestamp
3554,C100,view,2022-01-07 08:33:22
3555,,purchase,2023-01-06 05:35:37
3556,C100,purchase,2023-07-10 22:45:01
3557,C100,view,2022-03-06 23:12:34
3558,,click,2022-11-17 12:04:27
3559,,view,2023-08-30 23:24:21
3560,,view,2022-02-23 03:16:24
3561,,view,2022-11-10 16:10:31
3562,C100,view,2022-04-06 04:16:35
3563,C100,click,2023-07-07 04:23:04
3564,C100,purchase,2023-05-29 16:14:07
3565,,click,2022-11-17 08:15:17
3566,C100,purchase,2022-04-18 16:45:32
3567,,view,2022-07-08 08:57:17
3568,,view,2022-11-09 03:50:11
3569,C100,view,2022-11-22 10:51:14
3570,C100,click,2023-11-14 09:02:15
3571,C100,purchase,2022-04-22 06:10:58
3572,C100,purchase,2023-05-16 20:17:25
3573,,view,2022-06-27 18:30:33
3574,,view,2023-06-12 12:14:32
3575,,view,2023-03-16 10:43:10
3576,C100,click,2023-10-06 06:08:55
3577,C100,purchase,2023-10-31 04:55:55
3578,,view,2022-02-01 08:53:04
3579,C100,purchase,2023-01-26 15:42:41
3580,C100,purchase,2022-01-26 20:53:52
3581,C100,purchase,2023-07-07 13:47:55
3582,,purchase,2023-03-11 01:15:25
3583,,view,2022-12-22 10:25:30
3584,,purchase,2022-03-02 22:09:49
3585,,view,2023-06-27 00:46:58
3586,C100,view,2023-08-14 00:46:28
3587,C100,click,2023-10-16 09:48:49
3588,C100,view,2022-12-15 02:27:18
3589,,view,2022-10-08 02:16:51
3590,,view,2022-02-25 18:22:02
3591,C100,purchase,2023-02-26 04:28:03
3592,,view,2023-08-08 04:59:35
3593,,view,2022-04-02 22:41:08
3594,C100,view,2023-06-22 20:09:28
3595,C100,click,2023-05-03 18:03:06
3596,,view,2022-10-20 16:36:33
3597,C100,click,2022-03-12 11:30:57
3598,,view,2022-10-21 22:25:57
3599,,click,2022-09-08 14:04:48
3600,,view,2023-06-25 03:40:23
3601,C100,click,2022-12-05 20:58:48
3602,C100,view,2022-08-22 14:15:36
3603,C100,click,2023-04-19 21:53:06
3604,C100,click,2023-10-22 22:43:39
3605,C100,view,2022-10-06 17:02:47
3606,C100,purchase,2023-04-03 21:35:15
3607,,view,2023-06-29 14:46:30
3608,C100,view,2023-05-29 06:20:50
3609,,purchase,2022-03-04 15:21:10
3610,,click,2023-08-20 07:33:52
3611,C100,click,2023-02-01 17:33:09
3612,,click,2022-02-14 09:11:54
3613,C100,purchase,2023-03-09 17:38:14
3614,C100,click,2023-11-11 15:40:48
3615,,view,2022-02-20 07:23:13
3616,C100,click,2022-04-19 23:42:08
3617,,purchase,2023-06-01 11:21:33
3618,,click,2023-05-12 07:26:26
3619,,click,2022-10-22 09:24:03
3620,,click,2022-07-09 06:53:21
3621,C100,purchase,2023-01-24 07:01:26
3622,C100,click,2023-07-18 21:02:20
3623,C100,click,2022-04-26 14:52:00
3624,C100,view,2023-01-12 03:54:50
3625,,click,2022-07-21 15:47:22
3626,C100,purchase,2022-07-08 08:57:17
3627,C100,view,2023-03-07 02:21:35
3628,C100,purchase,2022-09-26 05:04:46
3629,C100,view,2022-12-21 12:20:46
3630,C100,view,2022-03-28 10:48:24
3631,C100,view,2022-07-17 12:45:09
3632,,purchase,2023-03-11 09:26:19
3633,,click,2022-10-03 11:48:33
3634,C100,view,2022-01-31 01:00:50
3635,C100,view,2023-03-10 01:49:05
3636,,view,2023-03-22 15:59:12
3637,C100,click,2022-01-17 04:57:34
3638,,view,2022-05-03 02:41:11
3639,,view,2022-06-24 20:09:58
3640,C100,purchase,2023-02-04 14:12:30
3641,,click,2022-09-30 12:27:07
3642,,purchase,2022-09-12 04:16:03
3643,,purchase,2023-01-02 01:49:29
3644,C100,click,2023-05-12 12:08:48
3645,C100,view,2023-03-28 17:03:48
3646,C100,view,2022-06-26 12:11:52
3647,C100,view,2023-09-18 17:52:25
3648,,click,2023-06-30 04:57:32
3649,C100,view,2022-03-09 19:21:46
3650,C100,click,2022-04-30 19:12:19
3651,,click,2022-05-31 04:22:42
3652,C100,view,2023-08-16 16:16:18
3653,,click,2022-11-27 01:38:28
3654,,click,2022-04-13 20:40:27
3655,,click,2022-06-23 05:37:17
3656,C100,click,2022-07-07 11:48:50
3657,C100,purchase,2022-10-02 00:48:12
3658,,purchase,2023-02-20 00:02:42
3659,,purchase,2023-05-03 04:57:59
3660,C100,view,2022-11-14 01:02:15
3661,C100,view,2023-01-27 22:57:59
3662,C100,click,2023-01-09 21:27:55
3663,C100,view,2023-12-01 17:43:31
3664,,click,2023-01-26 17:27:04
3665,,purchase,2022-08-21 12:03:44
3666,,purchase,2022-03-24 12:25:44
3667,C100,click,2023-02-23 12:12:49
3668,,click,2023-07-06 14:10:35
3669,C100,purchase,2022-02-25 04:33:43
3670,,purchase,2022-07-30 12:13:11
3671,,view,2023-08-29 03:29:39
3672,C100,view,2023-03-18 06:40:55
3673,C100,purchase,2023-11-11 15:40:48
3674,C100,click,2023-11-24 01:30:12
3675,C100,purchase,2023-09-16 16:01:20
3676,,click,2023-04-23 04:41:58
3677,C100,view,2023-08-12 18:42:43
3678,C100,purchase,2023-07-29 02:08:34
3679,,click,2023-11-04 22:38:48
3680,C100,purchase,2022-12-16 21:31:33
3681,C100,purchase,2023-09-27 18:34:33
3682,,click,2023-01-22 08:24:38
3683,C100,click,2022-06-02 08:02:49
3684,,view,2023-10-19 08:52:37
3685,C100,purchase,2023-11-21 08:16:17
3686,C100,purchase,2022-01-04 07:51:35
3687,,view,2023-05-22 18:33:24
3688,,view,2022-05-07 19:16:04
3689,C100,click,2022-09-16 16:07:18
3690,C100,view,2022-01-14 10:28:49
3691,C100,purchase,2022-10-11 08:37:52
3692,C100,click,2022-10-27 08:32:42
3693,C100,view,2022-01-23 02:08:30
3694,C100,purchase,2023-11-14 23:41:47
3695,C100,purchase,2023-02-13 17:03:23
3696,,click,2023-08-19 00:16:37
3697,C100,click,2022-05-18 00:43:43
3698,C100,view,2022-05-24 22:14:02
3699,C100,view,2023-05-20 00:12:40
3700,C100,purchase,2022-09-17 08:23:45
3701,,click,2023-04-24 11:11:32
3702,,click,2022-12-05 13:57:24
3703,,purchase,2023-09-09 05:22:05
3704,,purchase,2023-02-16 17:27:33
3705,C100,purchase,2023-10-06 06:08:55
3706,,view,2022-11-06 21:41:40
3707,C100,view,2022-12-03 05:01:49
3708,C100,view,2022-10-05 14:59:23
3709,,view,2022-07-27 10:30:28
3710,C100,view,2022-08-09 00:30:05
3711,,purchase,2022-03-11 21:55:57
3712,C100,click,2023-01-25 18:23:49
3713,C100,click,2023-10-21 21:00:17
3714,,click,2022-09-24 12:47:00
3715,,view,2023-04-07 20:42:50
3716,,click,2022-10-06 22:40:19
3717,C100,click,2022-11-29 11:19:12
3718,C100,purchase,2023-07-20 12:46:03
3719,,click,2023-10-19 13:03:04
3720,,click,2023-05-16 16:43:35
3721,C100,purchase,2022-04-02 16:47:13
3722,,view,2023-06-29 17:48:33
3723,,purchase,2023-04-08 18:44:29
3724,C100,view,2023-02-14 04:27:49
3725,C100,click,2023-01-01 02:44:20
3726,,purchase,2022-07-17 03:51:08
3727,,click,2022-10-01 18:56:42
3728,,click,2023-03-16 10:43:10
3729,C100,purchase,2023-11-29 20:00:46
3730,,purchase,2022-12-13 06:09:23
3731,,view,2022-01-23 18:49:03
3732,C100,view,2023-09-30 12:19:01
3733,,view,2022-01-18 22:45:17
3734,,view,2023-04-25 02:24:58
3735,C100,view,2022-01-17 04:57:34
3736,,purchase,2023-10-18 13:30:42
3737,,view,2023-12-02 14:05:53
3738,C100,purchase,2022-12-26 19:10:22
3739,C100,click,2022-11-08 10:02:24
3740,C100,purchase,2023-04-13 06:00:19
3741,,view,2023-11-17 19:29:40
3742,C100,purchase,2022-12-11 01:30:17
3743,C100,view,2023-11-24 05:27:31
3744,,purchase,2022-12-05 06:13:00
3745,C100,click,2022-04-26 03:04:08
3746,C100,view,2023-06-07 22:43:51
3747,C100,click,2022-05-24 17:11:47
3748,C100,click,2022-09-14 15:33:51
3749,,click,2022-03-30 17:59:59
3750,C100,purchase,2022-06-21 13:57:38
3751,C100,view,2022-12-20 06:01:14
3752,C100,view,2022-03-04 22:54:05
3753,C100,purchase,2023-07-22 04:49:41
3754,,click,2022-12-05 11:54:21
3755,,click,2023-07-15 07:18:43
3756,C100,click,2023-04-04 15:44:41
3757,C100,purchase,2023-11-07 02:50:09
3758,,view,2022-08-10 12:14:59
3759,C100,click,2022-02-23 11:46:11
3760,,click,2023-02-16 07:39:07
3761,,purchase,2022-02-20 05:03:49
3762,C100,purchase,2022-05-18 23:36:26
3763,,purchase,2023-06-01 16:17:31
3764,C100,purchase,2023-05-05 04:58:42
3765,,purchase,2022-12-15 02:07:23
3766,C100,click,2022-09-28 03:57:56
3767,,click,2022-07-24 07:15:52
3768,,view,2022-07-24 04:11:24
3769,C100,view,2022-07-13 18:33:40
3770,C100,view,2023-01-23 18:28:43
3771,,view,2022-03-28 08:27:03
3772,,view,2022-01-01 14:34:22
3773,C100,view,2022-11-10 13:12:05
3774,,click,2023-05-16 07:58:40
3775,,purchase,2022-09-19 05:15:59
3776,,view,2022-10-30 08:05:50
3777,,purchase,2023-11-07 18:38:41
3778,,purchase,2022-08-19 18:04:48
3779,,click,2022-10-11 12:01:59
3780,C100,purchase,2023-08-26 11:20:55
3781,,click,2022-03-15 00:16:57
3782,,view,2022-01-14 19:31:01
3783,C100,click,2022-08-03 19:00:48
3784,C100,click,2022-01-04 03:45:06
3785,,purchase,2023-01-02 18:20:20
3786,,purchase,2023-07-18 00:30:12
3787,,click,2023-08-20 04:00:43
3788,,click,2022-12-04 15:31:44
3789,,view,2023-04-24 02:19:24
3790,C100,click,2022-04-24 03:29:59
3791,C100,purchase,2022-05-17 01:13:17
3792,,view,2023-06-23 21:55:20
3793,C100,click,2023-11-27 15:39:39
3794,,purchase,2022-12-01 07:55:20
3795,,click,2022-11-08 18:07:30
3796,,view,2022-12-15 02:52:38
3797,,purchase,2022-08-08 06:17:12
3798,,view,2023-02-20 00:02:42
3799,C100,purchase,2022-08-07 22:12:22
3800,,view,2022-10-22 21:44:16
3801,,view,2023-06-02 02:23:30
3802,C100,click,2023-10-22 05:07:12
3803,,purchase,2022-10-18 01:18:35
3804,,click,2022-01-19 19:04:13
3805,C100,click,2022-01-25 03:47:50
3806,C100,view,2023-11-29 03:45:53
3807,C100,click,2022-04-07 04:43:52
3808,,purchase,2022-06-05 17:31:58
3809,C100,click,2022-05-26 02:57:23
3810,C100,click,2023-01-20 23:53:31
3811,C100,click,2022-07-27 00:52:05
3812,,click,2023-04-17 16:51:46
3813,,purchase,2023-04-12 17:50:47
3814,C100,purchase,2022-05-13 02:59:38
3815,C100,click,2023-07-03 05:10:53
3816,C100,purchase,2023-02-10 15:55:43
3817,,view,2022-09-08 19:52:38
3818,C100,click,2022-11-29 16:46:04
3819,,view,2023-07-16 16:54:23
3820,C100,click,2023-04-17 16:51:46
3821,,view,2022-04-02 18:19:12
3822,C100,click,2023-11-26 15:25:35
3823,C100,view,2023-03-04 01:11:59
3824,,view,2022-09-06 01:22:47
3825,C100,click,2023-08-16 07:44:33
3826,,purchase,2023-04-27 22:46:42
3827,,click,2023-02-14 06:35:59
3828,,click,2023-10-20 20:26:37
3829,,click,2022-12-03 19:46:51
3830,,click,2023-03-04 01:11:59
3831,,click,2023-08-19 10:51:13
3832,,click,2023-02-04 04:55:11
3833,,click,2022-05-09 10:01:50
3834,C100,purchase,2022-10-25 18:11:40
3835,C100,click,2022-07-03 04:33:21
3836,C100,purchase,2022-03-12 10:21:01
3837,C100,click,2022-03-10 19:06:20
3838,C100,click,2022-01-06 05:24:57
3839,C100,click,2023-10-06 06:08:55
3840,C100,view,2022-03-29 23:13:35
3841,,purchase,2022-01-19 00:26:50
3842,,purchase,2022-08-22 09:44:24
3843,C100,view,2022-02-06 17:38:58
3844,,purchase,2023-05-19 19:47:53
3845,C100,purchase,2022-08-27 07:41:29
3846,C100,purchase,2023-03-13 02:31:52
3847,,view,2023-10-22 06:19:53
3848,,purchase,2023-11-19 13:04:43
3849,C100,purchase,2022-10-26 22:32:38
3850,C100,view,2023-05-04 12:20:23
3851,C100,purchase,2023-10-09 13:28:08
3852,,purchase,2022-06-09 08:12:10
3853,C100,purchase,2023-03-20 09:19:07
3854,C100,click,2022-08-08 03:41:48
3855,C100,view,2023-05-28 10:53:25
3856,C100,purchase,2022-04-28 08:07:10
3857,C100,click,2023-10-28 14:07:17
3858,C100,view,2023-08-30 19:13:41
3859,,purchase,2022-03-30 10:10:22
3860,,purchase,2023-09-20 10:27:47
3861,C100,view,2022-03-06 05:10:33
3862,C100,purchase,2022-03-06 06:38:53
3863,C100,click,2023-06-19 05:29:54
3864,C100,view,2023-12-01 17:43:31
3865,,view,2022-02-17 05:22:51
3866,C100,click,2023-04-19 15:19:07
3867,,view,2022-04-18 06:07:30
3868,C100,purchase,2023-09-01 17:08:19
3869,,purchase,2022-11-29 05:06:46
3870,,click,2023-04-26 09:47:21
3871,C100,view,2022-05-10 22:18:49
3872,C100,view,2022-06-12 10:28:36
3873,C100,view,2023-01-02 01:49:29
3874,,purchase,2022-09-22 21:18:35
3875,C100,click,2023-07-26 11:57:58
3876,C100,purchase,2023-05-30 23:01:03
3877,C100,purchase,2023-03-26 18:18:40
3878,,purchase,2023-01-31 18:37:51
3879,C100,click,2022-08-29 12:36:02
3880,C100,click,2022-06-05 08:00:23
3881,,purchase,2023-06-03 16:32:00
3882,,purchase,2023-08-02 00:46:06
3883,,click,2022-04-09 03:25:26
3884,C100,purchase,2023-09-24 07:43:04
3885,,click,2023-06-13 11:20:58
3886,C100,purchase,2023-02-04 14:35:52
3887,,click,2023-01-01 17:39:09
3888,,view,2023-02-21 20:31:42
3889,,click,2023-07-09 10:42:49
3890,C100,purchase,2022-07-21 03:07:27
3891,C100,purchase,2022-02-19 22:44:54
3892,,click,2023-07-29 23:05:47
3893,,purchase,2023-07-27 12:18:35
3894,,click,2022-08-28 18:12:12
3895,C100,view,2022-04-29 04:47:26
3896,C100,click,2022-10-02 22:33:49
3897,C100,view,2022-11-12 13:38:30
3898,,purchase,2022-07-24 18:59:09
3899,,click,2023-05-29 01:14:45
3900,,view,2022-01-29 06:17:25
3901,C100,view,2022-08-11 00:54:16
3902,,click,2022-02-18 16:06:45
3903,,view,2022-02-21 00:35:44
3904,C100,click,2023-07-08 02:05:06
3905,C100,purchase,2023-11-13 07:54:30
3906,,purchase,2022-12-31 03:47:31
3907,C100,purchase,2023-02-07 09:52:55
3908,,view,2022-04-05 23:48:26
3909,C100,purchase,2023-06-30 12:48:05
3910,C100,view,2023-05-21 22:33:32
3911,C100,click,2023-10-09 18:09:50
3912,,click,2023-01-22 15:53:12
3913,,click,2022-09-24 14:31:19
3914,,click,2023-03-13 01:59:08
3915,C100,click,2022-05-02 12:24:35
3916,C100,click,2022-02-23 09:43:18
3917,C100,click,2022-07-17 17:12:35
3918,,click,2023-01-09 12:21:09
3919,,purchase,2023-08-19 08:25:07
3920,,view,2022-07-27 20:30:35
3921,C100,purchase,2022-08-05 05:00:25
3922,,click,2022-06-07 21:17:19
3923,,purchase,2022-06-12 07:35:18
3924,C100,purchase,2022-08-15 01:46:09
3925,,view,2023-11-26 12:27:41
3926,,click,2022-09-16 05:07:29
3927,,purchase,2023-06-16 22:19:02
3928,,purchase,2022-06-13 04:43:06
3929,C100,purchase,2022-11-02 12:43:15
3930,,view,2022-12-10 13:35:59
3931,C100,purchase,2022-10-23 13:51:22
3932,C100,purchase,2022-01-24 23:17:10
3933,C100,click,2023-01-08 22:18:22
3934,,purchase,2022-05-04 08:39:14
3935,C100,view,2022-06-02 14:10:25
3936,C100,purchase,2022-03-22 08:36:08
3937,C100,purchase,2023-01-17 18:38:01
3938,C100,view,2022-12-15 22:42:16
3939,,click,2022-02-03 04:48:10
3940,C100,view,2022-12-23 02:00:36
3941,,click,2022-01-23 04:58:51
3942,,view,2022-01-14 07:23:07
3943,,purchase,2022-08-15 01:16:14
3944,C100,view,2023-01-03 06:04:14
3945,C100,view,2022-10-07 14:14:05
3946,C100,view,2023-06-29 00:13:35
3947,C100,click,2023-07-03 16:27:33
3948,C100,purchase,2023-06-24 20:09:28
3949,,view,2023-07-11 14:53:11
3950,,view,2022-04-24 01:22:33
3951,,purchase,2023-05-03 18:03:06
3952,C100,view,2022-12-21 16:56:11
3953,C100,view,2023-05-24 09:30:43
3954,C100,view,2023-07-31 23:44:26
3955,,view,2022-10-06 23:44:01
3956,C100,view,2023-10-02 10:01:19
3957,C100,view,2023-05-21 16:39:21
3958,C100,purchase,2022-11-30 07:23:28
3959,,purchase,2023-06-18 09:58:16
3960,C100,view,2022-10-13 04:38:49
3961,C100,purchase,2022-06-11 23:34:12
3962,C100,purchase,2023-01-19 19:37:16
3963,,view,2023-06-18 03:22:04
3964,,purchase,2023-11-07 02:50:09
3965,C100,purchase,2023-10-11 11:58:10
3966,C100,click,2022-11-20 14:55:56
3967,C100,click,2023-01-08 12:47:57
3968,C100,view,2023-09-15 01:42:35
3969,C100,view,2022-01-06 22:09:56
3970,C100,view,2022-10-21 22:25:57
3971,,click,2022-12-06 21:21:23
3972,,purchase,2022-08-11 08:59:11
3973,,view,2023-04-02 06:03:47
3974,,view,2023-01-04 07:05:03
3975,,view,2023-06-28 00:45:59
3976,C100,view,2022-06-02 05:13:47
3977,,view,2023-01-14 06:30:34
3978,,purchase,2023-06-29 22:13:56
3979,,purchase,2022-01-03 07:03:21
3980,C100,view,2022-08-01 10:32:03
3981,C100,purchase,2023-04-17 23:13:33
3982,C100,view,2023-07-14 13:26:59
3983,C100,view,2023-08-25 14:46:01
3984,C100,purchase,2023-08-13 09:05:56
3985,C100,view,2022-11-16 00:11:05
3986,,purchase,2023-07-20 09:33:40
3987,,view,2023-04-13 01:31:34
3988,C100,view,2022-09-13 02:51:29
3989,C100,view,2022-07-05 18:08:30
3990,,click,2023-05-27 20:47:05
3991,,click,2022-12-26 21:17:10
3992,,view,2022-07-20 09:39:40
3993,,purchase,2023-04-13 06:44:36
3994,,purchase,2022-12-08 17:58:39
3995,,purchase,2023-09-27 18:34:33
3996,,purchase,2023-04-24 12:43:21
3997,C100,view,2022-11-27 00:23:37
3998,C100,purchase,2022-11-29 16:46:04
3999,,view,2022-07-19 22:59:07
4000,C100,purchase,2023-07-31 18:48:28
4001,C100,view,2023-11-15 03:09:41
4002,C100,view,2022-03-25 02:38:07
4003,C100,click,2022-10-07 00:26:35
4004,,view,2023-07-18 17:38:03
4005,C100,view,2023-02-20 17:06:22
4006,C100,purchase,2023-11-17 14:15:48
4007,,view,2022-07-04 08:23:36
4008,C100,click,2022-08-04 04:39:58
4009,C100,view,2022-02-05 06:05:01
4010,,purchase,2022-09-24 03:11:52
4011,,purchase,2022-01-29 18:52:45
4012,,purchase,2022-07-06 19:08:26
4013,C100,view,2023-11-16 11:50:46
4014,,view,2022-09-21 03:06:41
4015,C100,purchase,2022-05-09 12:59:10
4016,,view,2023-03-16 10:43:10
4017,,purchase,2022-10-07 04:22:45
4018,C100,purchase,2023-08-31 09:16:39
4019,C100,view,2022-02-28 04:42:56
4020,C100,purchase,2023-07-12 19:34:55
4021,C100,click,2023-05-18 22:50:11
4022,C100,view,2023-10-02 17:23:37
4023,C100,click,2023-07-20 05:32:58
4024,,click,2022-09-30 16:11:42
4025,,click,2023-01-09 12:50:19
4026,,view,2022-04-29 12:14:57
4027,C100,purchase,2022-04-12 06:19:39
4028,C100,purchase,2022-11-17 17:06:58
4029,C100,view,2023-10-01 19:33:53
4030,,purchase,2022-01-23 05:35:54
4031,,click,2022-10-17 19:40:00
4032,C100,purchase,2022-09-21 20:14:08
4033,C100,view,2023-08-02 23:05:11
4034,C100,purchase,2022-01-14 10:28:49
4035,,view,2023-09-15 01:42:35
4036,C100,click,2022-03-25 10:31:27
4037,C100,click,2022-06-18 20:07:21
4038,C100,view,2023-03-11 13:42:44
4039,,purchase,2023-10-27 12:56:52
4040,,purchase,2022-06-17 21:55:32
4041,,click,2022-08-26 09:27:56
4042,,view,2023-06-05 02:37:59
4043,C100,view,2023-02-28 03:35:18
4044,C100,view,2022-10-21 19:00:55
4045,,purchase,2023-10-10 11:26:46
4046,C100,click,2023-11-09 22:04:48
4047,,click,2023-06-19 02:07:58
4048,C100,view,2023-08-02 05:22:28
4049,,click,2023-05-21 08:04:30
4050,C100,view,2022-02-17 14:14:32
4051,,click,2023-03-27 10:56:59
4052,,view,2023-03-20 09:19:07
4053,,view,2022-07-30 12:13:11
4054,,click,2022-07-17 20:59:33
4055,C100,purchase,2023-04-24 02:19:24
4056,,view,2022-08-24 00:12:50
4057,C100,click,2022-09-21 23:33:37
4058,,purchase,2022-09-01 11:24:04
4059,C100,purchase,2023-01-15 11:17:25
4060,,view,2022-03-01 16:48:00
4061,,purchase,2022-08-30 13:35:24
4062,C100,view,2023-01-06 06:45:12
4063,,purchase,2022-02-22 23:59:48
4064,,view,2022-05-29 11:23:17
4065,C100,view,2023-10-06 18:31:49
4066,C100,purchase,2023-01-16 18:27:16
4067,C100,click,2023-02-04 20:03:34
4068,C100,view,2022-01-13 11:05:52
4069,,view,2023-09-30 20:49:08
4070,C100,purchase,2022-01-19 08:07:30
4071,C100,click,2022-06-09 08:12:10
4072,,click,2022-04-15 04:19:29
4073,,click,2023-07-05 21:16:07
4074,C100,purchase,2022-10-06 21:57:07
4075,C100,view,2023-08-06 04:36:20
4076,C100,view,2023-07-27 10:30:49
4077,,click,2023-09-20 05:11:06
4078,C100,view,2022-05-15 03:28:58
4079,C100,purchase,2022-03-31 19:06:59
4080,,purchase,2022-09-04 06:56:54
4081,,view,2022-03-31 20:56:47
4082,C100,click,2023-04-30 08:14:39
4083,,click,2022-08-08 11:23:57
4084,,purchase,2022-05-21 16:53:44
4085,,click,2023-07-13 09:04:20
4086,C100,click,2023-11-01 09:49:01
4087,C100,purchase,2022-12-23 02:00:36
4088,,purchase,2023-04-14 08:14:16
4089,,purchase,2022-10-26 03:55:14
4090,,view,2022-11-03 00:53:19
4091,,view,2022-08-25 22:12:16
4092,,view,2022-01-29 23:55:15
4093,,click,2022-01-14 21:44:40
4094,C100,view,2023-07-19 09:29:22
4095,C100,purchase,2022-12-27 17:05:04
4096,,view,2022-08-28 19:10:04
4097,,purchase,2023-11-12 19:14:04
4098,,view,2023-04-19 09:48:06
4099,C100,purchase,2023-11-05 17:31:44
4100,,click,2023-09-28 21:17:19
4101,,view,2022-03-22 13:27:02
4102,C100,click,2023-07-09 17:52:02
4103,,click,2023-04-05 07:47:10
4104,C100,click,2022-08-05 05:00:25
4105,C100,view,2022-08-11 08:59:11
4106,C100,purchase,2023-07-22 05:17:16
4107,,view,2023-05-21 17:50:05
4108,,view,2023-08-21 21:00:51
4109,C100,click,2023-04-21 09:56:35
4110,C100,click,2022-01-18 22:54:15
4111,C100,view,2023-03-22 01:01:42
4112,C100,click,2023-07-06 07:00:27
4113,,click,2022-04-21 20:50:44
4114,C100,click,2022-06-21 02:59:49
4115,C100,click,2023-09-24 06:43:01
4116,,purchase,2022-05-28 11:42:34
4117,,purchase,2023-07-17 07:37:41
4118,,purchase,2022-10-05 03:33:29
4119,C100,click,2022-12-03 17:13:39
4120,,purchase,2022-03-07 06:20:53
4121,,purchase,2023-01-04 18:11:12
4122,C100,click,2022-07-22 09:36:24
4123,C100,click,2022-08-18 10:14:22
4124,C100,view,2023-11-16 19:26:15
4125,,purchase,2022-02-16 22:57:48
4126,,view,2022-04-03 19:04:23
4127,C100,click,2022-12-27 18:10:59
4128,,view,2022-07-28 05:34:07
4129,,purchase,2022-09-19 08:03:02
4130,,purchase,2022-07-29 10:29:42
4131,,view,2023-08-25 13:21:49
4132,,purchase,2023-05-11 19:08:58
4133,,purchase,2022-03-30 16:46:07
4134,C100,purchase,2022-02-20 15:58:17
4135,,view,2022-03-23 20:45:45
4136,C100,purchase,2022-12-09 05:44:58
4137,,view,2023-07-19 03:50:22
4138,,purchase,2022-10-04 10:13:11
4139,,purchase,2023-10-15 14:47:24
4140,C100,view,2022-04-11 20:26:21
4141,,view,2023-04-16 20:00:59
4142,C100,view,2022-03-22 14:54:01
4143,,purchase,2023-06-15 07:31:06
4144,,view,2023-08-24 22:02:10
4145,C100,click,2023-05-28 13:53:41
4146,,purchase,2023-06-22 01:00:36
4147,C100,view,2022-09-13 04:52:50
4148,,purchase,2022-06-26 10:30:04
4149,C100,click,2022-09-09 17:36:46
4150,,purchase,2023-06-12 13:47:39
4151,C100,purchase,2022-01-20 11:38:55
4152,C100,purchase,2023-10-23 11:46:26
4153,C100,view,2022-01-16 18:13:09
4154,C100,view,2023-04-05 09:12:11
4155,C100,purchase,2022-01-07 02:55:20
4156,C100,view,2022-08-25 22:12:16
4157,C100,click,2022-06-16 14:22:00
4158,C100,purchase,2022-02-20 02:23:54
4159,,view,2022-01-19 09:44:32
4160,,click,2022-05-22 22:36:29
4161,,purchase,2022-11-27 00:23:37
4162,,view,2022-12-06 18:24:45
4163,C100,click,2023-04-05 07:47:10
4164,,click,2023-11-19 11:30:14
4165,,purchase,2023-03-09 15:21:39
4166,,view,2023-09-10 11:42:54
4167,C100,click,2022-10-29 10:47:02
4168,C100,view,2022-11-22 10:51:14
4169,C100,view,2023-06-10 04:22:05
4170,,purchase,2023-04-22 15:45:21
4171,C100,view,2023-03-21 21:34:45
4172,C100,purchase,2022-10-07 13:15:13
4173,,view,2022-06-29 18:35:31
4174,,click,2022-07-09 13:51:21
4175,C100,view,2022-05-26 17:25:13
4176,C100,view,2022-05-13 12:51:12
4177,,purchase,2022-06-15 02:49:29
4178,C100,purchase,2022-10-14 17:16:23
4179,C100,view,2022-10-16 10:47:30
4180,C100,click,2023-03-25 10:42:22
4181,,view,2022-02-02 03:53:55
4182,,purchase,2023-03-12 02:10:23
4183,,purchase,2023-08-29 03:29:39
4184,,purchase,2022-09-12 06:43:59
4185,C100,purchase,2023-07-27 07:58:49
4186,,view,2023-03-07 16:32:57
4187,,view,2023-01-12 22:11:06
4188,,click,2023-04-04 10:41:37
4189,C100,view,2023-03-23 17:04:40
4190,,view,2022-04-14 13:23:19
4191,C100,click,2023-02-25 05:26:09
4192,C100,click,2022-09-26 02:31:11
4193,,click,2022-09-26 03:05:06
4194,,view,2022-09-19 06:15:17
4195,C100,purchase,2023-09-13 03:11:24
4196,,view,2023-10-06 00:53:40
4197,,click,2023-09-23 05:03:33
4198,,view,2022-03-18 22:30:56
4199,,purchase,2023-08-21 21:00:51
4200,C100,view,2023-10-18 13:57:41
4201,,purchase,2023-10-05 14:31:06
4202,,purchase,2022-09-03 13:37:31
4203,,click,2023-07-26 16:08:13
4204,,click,2022-03-19 01:52:44
4205,C100,click,2022-03-12 21:01:48
4206,,view,2022-11-01 00:17:32
4207,,click,2023-10-10 03:07:57
4208,C100,purchase,2022-06-28 02:02:15
4209,,purchase,2023-04-21 00:02:03
4210,,purchase,2022-11-07 15:23:14
4211,C100,view,2023-08-11 22:54:12
4212,,view,2023-03-11 21:47:53
4213,,click,2023-07-13 20:53:23
4214,C100,purchase,2023-08-15 08:08:47
4215,C100,click,2022-06-27 07:03:47
4216,,purchase,2023-10-20 10:39:49
4217,C100,click,2023-08-22 12:20:00
4218,,click,2022-04-04 15:02:08
4219,C100,view,2022-02-08 02:52:19
4220,,purchase,2023-10-08 19:23:49
4221,,click,2023-06-16 22:19:02
4222,,purchase,2023-06-15 14:25:23
4223,,view,2023-04-27 12:05:12
4224,,click,2023-09-17 09:19:37
4225,,purchase,2023-07-30 17:46:13
4226,,view,2023-02-24 14:08:35
4227,C100,click,2023-01-08 22:42:57
4228,,view,2022-01-22 05:05:36
4229,C100,purchase,2023-03-04 12:08:52
